1 2022/08/08 11:11:39,159 2976 [DEBUG ] [TestNG-test=Chrometest-3] internal.logging.InternalLoggerFactory internal.logging.InternalLoggerFactory.useLog4J2LoggerFactory(InternalLoggerFactory.java:76) - Using Log4J2 as the default logging framework
27 2022/08/08 11:11:39,467 3284 [DEBUG ] [TestNG-test=Chrometest-3] handler.ssl.JdkSslContext handler.ssl.JdkSslContext.<clinit>(JdkSslContext.java:98) - Default cipher suites (JDK): [TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256, TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384, TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA, TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA, TLS_RSA_WITH_AES_128_GCM_SHA256, TLS_RSA_WITH_AES_128_CBC_SHA, TLS_RSA_WITH_AES_256_CBC_SHA, TLS_AES_128_GCM_SHA256, TLS_AES_256_GCM_SHA384]
28 2022/08/08 11:11:39,501 3318 [DEBUG ] [TestNG-test=Chrometest-3] netty.channel.MultithreadEventLoopGroup netty.channel.MultithreadEventLoopGroup.<clinit>(MultithreadEventLoopGroup.java:44) - -Dio.netty.eventLoopThreads: 16
29 2022/08/08 11:11:39,519 3336 [DEBUG ] [TestNG-test=Chrometest-3] channel.nio.NioEventLoop channel.nio.NioEventLoop.<clinit>(NioEventLoop.java:109) - -Dio.netty.noKeySetOptimization: false
30 2022/08/08 11:11:39,520 3337 [DEBUG ] [TestNG-test=Chrometest-3] channel.nio.NioEventLoop channel.nio.NioEventLoop.<clinit>(NioEventLoop.java:110) - -Dio.netty.selectorAutoRebuildThreshold: 512
31 2022/08/08 11:11:39,676 3493 [DEBUG ] [TestNG-test=Chrometest-3] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:155) - -Dio.netty.allocator.numHeapArenas: 16
32 2022/08/08 11:11:39,678 3495 [DEBUG ] [TestNG-test=Chrometest-3] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:156) - -Dio.netty.allocator.numDirectArenas: 16
33 2022/08/08 11:11:39,678 3495 [DEBUG ] [TestNG-test=Chrometest-3] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:158) - -Dio.netty.allocator.pageSize: 8192
34 2022/08/08 11:11:39,678 3495 [DEBUG ] [TestNG-test=Chrometest-3] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:163) - -Dio.netty.allocator.maxOrder: 9
35 2022/08/08 11:11:39,678 3495 [DEBUG ] [TestNG-test=Chrometest-3] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:167) - -Dio.netty.allocator.chunkSize: 4194304
36 2022/08/08 11:11:39,678 3495 [DEBUG ] [TestNG-test=Chrometest-3] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:168) - -Dio.netty.allocator.smallCacheSize: 256
37 2022/08/08 11:11:39,678 3495 [DEBUG ] [TestNG-test=Chrometest-3] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:169) - -Dio.netty.allocator.normalCacheSize: 64
38 2022/08/08 11:11:39,679 3496 [DEBUG ] [TestNG-test=Chrometest-3] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:170) - -Dio.netty.allocator.maxCachedBufferCapacity: 32768
39 2022/08/08 11:11:39,679 3496 [DEBUG ] [TestNG-test=Chrometest-3] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:171) - -Dio.netty.allocator.cacheTrimInterval: 8192
40 2022/08/08 11:11:39,679 3496 [DEBUG ] [TestNG-test=Chrometest-3] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:172) - -Dio.netty.allocator.cacheTrimIntervalMillis: 0
41 2022/08/08 11:11:39,680 3497 [DEBUG ] [TestNG-test=Chrometest-3] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:173) - -Dio.netty.allocator.useCacheForAllThreads: false
42 2022/08/08 11:11:39,680 3497 [DEBUG ] [TestNG-test=Chrometest-3] netty.buffer.PooledByteBufAllocator netty.buffer.PooledByteBufAllocator.<clinit>(PooledByteBufAllocator.java:174) - -Dio.netty.allocator.maxCachedByteBuffersPerChunk: 1023
43 2022/08/08 11:11:39,696 3513 [DEBUG ] [TestNG-test=Chrometest-3] netty.buffer.ByteBufUtil netty.buffer.ByteBufUtil.<clinit>(ByteBufUtil.java:87) - -Dio.netty.allocator.type: pooled
44 2022/08/08 11:11:39,696 3513 [DEBUG ] [TestNG-test=Chrometest-3] netty.buffer.ByteBufUtil netty.buffer.ByteBufUtil.<clinit>(ByteBufUtil.java:96) - -Dio.netty.threadLocalDirectBufferSize: 0
45 2022/08/08 11:11:39,696 3513 [DEBUG ] [TestNG-test=Chrometest-3] netty.buffer.ByteBufUtil netty.buffer.ByteBufUtil.<clinit>(ByteBufUtil.java:99) - -Dio.netty.maxThreadLocalCharBufferSize: 16384
46 2022/08/08 11:11:40,040 3857 [DEBUG ] [Forwarding newSession on session null to remote] netty.channel.DefaultChannelId netty.channel.DefaultChannelId.<clinit>(DefaultChannelId.java:79) - -Dio.netty.processId: 9300 (auto-detected)
47 2022/08/08 11:11:40,044 3861 [DEBUG ] [Forwarding newSession on session null to remote] netty.util.NetUtil netty.util.NetUtil.<clinit>(NetUtil.java:136) - -Djava.net.preferIPv4Stack: true
48 2022/08/08 11:11:40,044 3861 [DEBUG ] [Forwarding newSession on session null to remote] netty.util.NetUtil netty.util.NetUtil.<clinit>(NetUtil.java:137) - -Djava.net.preferIPv6Addresses: false
49 2022/08/08 11:11:40,082 3899 [DEBUG ] [Forwarding newSession on session null to remote] netty.util.NetUtilInitializations netty.util.NetUtilInitializations.determineLoopback(NetUtilInitializations.java:129) - Loopback interface: lo (Software Loopback Interface 1, 127.0.0.1)
50 2022/08/08 11:11:40,084 3901 [DEBUG ] [Forwarding newSession on session null to remote] netty.util.NetUtil netty.util.NetUtil$SoMaxConnAction.run(NetUtil.java:191) - Failed to get SOMAXCONN from sysctl and file \proc\sys\net\core\somaxconn. Default: 200
51 2022/08/08 11:11:40,262 4079 [DEBUG ] [Forwarding newSession on session null to remote] netty.channel.DefaultChannelId netty.channel.DefaultChannelId.<clinit>(DefaultChannelId.java:101) - -Dio.netty.machineId: d4:1b:81:ff:fe:59:ab:63 (auto-detected)
52 2022/08/08 11:11:40,333 4150 [DEBUG ] [AsyncHttpClient-1-2] netty.buffer.AbstractByteBuf netty.buffer.AbstractByteBuf.<clinit>(AbstractByteBuf.java:63) - -Dio.netty.buffer.checkAccessible: true
53 2022/08/08 11:11:40,334 4151 [DEBUG ] [AsyncHttpClient-1-2] netty.buffer.AbstractByteBuf netty.buffer.AbstractByteBuf.<clinit>(AbstractByteBuf.java:64) - -Dio.netty.buffer.checkBounds: true
54 2022/08/08 11:11:40,334 4151 [DEBUG ] [AsyncHttpClient-1-2] netty.util.ResourceLeakDetectorFactory netty.util.ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory.newResourceLeakDetector(ResourceLeakDetectorFactory.java:196) - Loaded default ResourceLeakDetector: io.netty.util.ResourceLeakDetector@229c0592
55 2022/08/08 11:11:40,365 4182 [DEBUG ] [AsyncHttpClient-1-2] netty.util.Recycler netty.util.Recycler.<clinit>(Recycler.java:85) - -Dio.netty.recycler.maxCapacityPerThread: 4096
56 2022/08/08 11:11:40,366 4183 [DEBUG ] [AsyncHttpClient-1-2] netty.util.Recycler netty.util.Recycler.<clinit>(Recycler.java:86) - -Dio.netty.recycler.ratio: 8
57 2022/08/08 11:11:40,366 4183 [DEBUG ] [AsyncHttpClient-1-2] netty.util.Recycler netty.util.Recycler.<clinit>(Recycler.java:87) - -Dio.netty.recycler.chunkSize: 32
58 2022/08/08 11:11:40,366 4183 [DEBUG ] [AsyncHttpClient-1-2] netty.util.Recycler netty.util.Recycler.<clinit>(Recycler.java:88) - -Dio.netty.recycler.blocking: false
59 2022/08/08 11:11:54,799 18616 [DEBUG ] [AsyncHttpClient-1-2] codec.compression.Brotli codec.compression.Brotli.<clinit>(Brotli.java:38) - brotli4j not in the classpath; Brotli support will be unavailable.
60 2022/08/08 11:15:18,286 222103 [INFO  ] [TestNG-test=Chrometest-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.mouseHover(BaseMethod.java:627) - Trying to mouse hover on element [[RemoteWebDriver: chrome on LINUX (14fb4a49b72c1651fe842903b9299ded)] -> xpath: //a[text()='Home & Decor']] using Actions class
61 2022/08/08 11:15:23,507 227324 [INFO  ] [TestNG-test=Chrometest-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.mouseHover(BaseMethod.java:644) - Mouse hovered and clicked on element
62 2022/08/08 11:15:23,517 227334 [INFO  ] [TestNG-test=Chrometest-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.getAttribute(BaseMethod.java:442) - Trying to title attribute value from DOM
63 2022/08/08 11:15:24,583 228400 [INFO  ] [TestNG-test=Chrometest-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: chrome on LINUX (14fb4a49b72c1651fe842903b9299ded)] -> xpath: //li[@class='item last']//a]
64 2022/08/08 11:15:44,309 248126 [INFO  ] [TestNG-test=Chrometest-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:321) - element clicked : Proxy element for: DefaultElementLocator 'By.xpath: //li[@class='item last']//a'
65 2022/08/08 11:15:45,998 249815 [INFO  ] [TestNG-test=Chrometest-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: chrome on LINUX (14fb4a49b72c1651fe842903b9299ded)] -> xpath: //ul[@id='downloadable-links-list']//li//input]
66 2022/08/08 11:15:50,582 254399 [INFO  ] [TestNG-test=Chrometest-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:321) - element clicked : [[RemoteWebDriver: chrome on LINUX (14fb4a49b72c1651fe842903b9299ded)] -> xpath: //ul[@id='downloadable-links-list']//li//input]
67 2022/08/08 11:15:50,705 254522 [INFO  ] [TestNG-test=Chrometest-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.clickUsingIndex(BaseMethod.java:326) - Trying to click on1 element: [[[RemoteWebDriver: chrome on LINUX (14fb4a49b72c1651fe842903b9299ded)] -> xpath: //button[@title='Add to Cart']], [[RemoteWebDriver: chrome on LINUX (14fb4a49b72c1651fe842903b9299ded)] -> xpath: //button[@title='Add to Cart']]]
68 2022/08/08 11:15:59,686 263503 [INFO  ] [TestNG-test=Chrometest-5] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.clickUsingIndex(BaseMethod.java:329) - element clicked : [[[RemoteWebDriver: chrome on LINUX (14fb4a49b72c1651fe842903b9299ded)] -> xpath: //button[@title='Add to Cart']]]
69 2022/08/08 11:16:03,921 267738 [INFO  ] [TestNG-test=Chrometest-2] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: chrome on LINUX (14fb4a49b72c1651fe842903b9299ded)] -> xpath: //button[@title='Search']]
70 2022/08/08 11:16:10,683 274500 [INFO  ] [TestNG-test=Chrometest-2] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:321) - element clicked : [[RemoteWebDriver: chrome on LINUX (14fb4a49b72c1651fe842903b9299ded)] -> xpath: //button[@title='Search']]
71 2022/08/08 11:16:11,700 275517 [INFO  ] [TestNG-test=Chrometest-4] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.getAttribute(BaseMethod.java:442) - Trying to href attribute value from DOM
72 2022/08/08 11:16:12,396 276213 [INFO  ] [TestNG-test=Chrometest-4] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.newTab(BaseMethod.java:129) - New tab opened 
73 2022/08/08 11:16:17,793 281610 [INFO  ] [TestNG-test=Chrometest-3] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.selectByVisibleText(BaseMethod.java:296) - Trying to select element Value from Dropdown
74 2022/08/08 11:16:19,704 283521 [INFO  ] [TestNG-test=Chrometest-3] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.selectByVisibleText(BaseMethod.java:300) - German Value selected from Dropdown: 
75 2022/08/08 11:16:20,411 284228 [INFO  ] [TestNG-test=Chrometest-1] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:318) - Trying to click on element: [[RemoteWebDriver: chrome on LINUX (14fb4a49b72c1651fe842903b9299ded)] -> xpath: //a[text()='Women']]
76 2022/08/08 11:16:25,505 289322 [INFO  ] [TestNG-test=Chrometest-1] qa.wrappers.BaseMethod qa.wrappers.BaseMethod.click(BaseMethod.java:321) - element clicked : [[RemoteWebDriver: chrome on LINUX (14fb4a49b72c1651fe842903b9299ded)] -> xpath: //a[text()='Women']]
